,Sex,Marital status,Age,Education,Income,Occupation,Settlement size,component 1,component 2,component 3,K-means PCA,Segment
471,1,1,23,1,89742,1,2,-0.46746451492906016,0.42506349034981045,-1.894204964296602,0,standard
472,0,0,28,0,58615,0,0,-1.9183206295369053,-2.406806168103698,0.8613116913679923,2,fewer-opportunities
473,0,0,36,1,130603,2,2,2.2427894863394786,-1.016559678196405,-0.5428753877356711,1,career-focused
474,0,1,33,1,110340,1,0,-0.41816383925132355,0.010959916937734581,-0.14732611657030803,0,standard
475,1,1,26,1,117729,1,2,0.001338823237032022,0.5965940659673903,-1.8598237382605245,0,standard
476,0,0,24,0,130808,1,0,-0.26501262856009805,-2.2541769978341746,-0.2801932061122324,2,fewer-opportunities
477,0,0,25,0,147402,1,2,1.135609765063242,-2.344661807047124,-1.0283152426904998,1,career-focused
478,0,0,39,1,93567,0,0,-0.8694044410197462,-0.9323037610503683,1.7412285111983754,2,fewer-opportunities
479,0,0,44,1,109289,1,1,0.8291109869520147,-0.8103768636698111,0.9494933668064826,1,career-focused
480,1,1,23,1,98742,0,0,-2.2586292430757235,0.6029945233877249,-0.5858463047102799,0,standard
481,0,0,26,0,101270,1,0,-0.6160060960253694,-2.2975487352713704,-0.047707866783486715,2,fewer-opportunities
482,1,1,57,2,187835,1,1,1.5187151178736062,2.8047978463845173,0.2717241106457531,3,well-off
483,1,1,30,1,140741,1,0,-0.714852732529096,0.94992744967697,-1.0237928720377278,0,standard
484,0,0,44,1,133265,1,2,1.731363460999531,-0.8176318866085067,0.48124509685614253,1,career-focused
485,0,0,47,1,148100,2,2,2.7898345331849854,-0.666183122539729,-0.04668575244006442,1,career-focused
486,0,0,52,1,131021,1,2,1.9231303657615464,-0.6118001795809573,0.9071984756530641,1,career-focused
487,1,1,62,2,152620,1,2,1.7452300090443171,2.737069924588315,0.3209710691532153,3,well-off
488,0,0,35,1,85033,0,0,-1.0982249893713572,-1.0668196848770835,1.570237775492243,2,fewer-opportunities
489,0,0,26,0,114514,1,1,0.13849566199516758,-2.339925128818856,-0.4692915494278961,1,career-focused
490,0,0,26,0,99307,1,1,-0.07086374339267003,-2.389691312461035,-0.4031688901694829,1,career-focused
491,1,1,42,2,219451,2,2,2.8793962473787795,2.4458007292096933,-1.6296110867628748,3,well-off
492,1,1,27,1,114007,1,0,-1.166405637674148,0.7824974217087391,-1.0636223582205004,0,standard
493,0,0,38,1,102846,1,0,0.0012451167619491087,-0.9056251659002755,1.029358068481066,2,fewer-opportunities
494,0,0,39,1,81483,0,0,-1.0357685532513916,-0.9718496651163967,1.7937718277288328,2,fewer-opportunities
495,0,1,20,1,107779,1,2,0.3290895396804263,-0.5152681615704517,-1.5405020483209093,1,career-focused
496,0,0,29,0,222360,2,2,3.04964510097157,-1.9698085569044093,-1.7656467574430732,1,career-focused
497,0,0,40,1,107125,1,0,0.11582059859637578,-0.8383279329799013,1.1148012582640918,2,fewer-opportunities
498,0,1,32,1,80080,0,0,-1.63333040505852,-0.13767460773243487,0.551724313514894,2,fewer-opportunities
499,0,1,28,1,129600,1,0,-0.29216850774176667,-0.059244732637444696,-0.49119446879692097,0,standard
500,1,1,27,1,118613,1,1,-0.5308258592511742,0.7118524482769147,-1.4476465267809897,0,standard
501,0,0,42,1,146237,1,1,1.2821201836159364,-0.7427552793996735,0.6847880692279283,1,career-focused
502,0,1,49,2,144461,1,2,1.902809823728267,1.4445404326754998,0.26833361240235126,3,well-off
503,0,0,38,1,124487,1,0,0.29918336178057175,-0.8348031773291967,0.9352592673361116,2,fewer-opportunities
504,1,1,24,1,97826,1,0,-1.472672174366655,0.6496029718279624,-1.1493381088311045,0,standard
505,0,0,27,0,64105,0,0,-1.8705707178331872,-2.4154866055609254,0.7854157143621856,2,fewer-opportunities
506,0,0,36,1,156374,1,2,1.8268513726652944,-0.9551811301854038,-0.03543290122313527,1,career-focused
507,0,0,34,1,205383,2,2,3.2166433614168066,-0.8251296991376226,-0.9720807474608877,1,career-focused
508,0,1,28,1,98964,1,2,0.43039148404239685,-0.33094060346857873,-1.085976828004488,1,career-focused
509,0,0,45,1,221842,2,2,3.7493979457915714,-0.4781500855879096,-0.47137770910680565,1,career-focused
510,0,0,26,0,88027,1,2,0.34600862962547796,-2.5123245540154118,-0.7181179903417857,1,career-focused
511,0,0,32,0,160513,2,2,2.2816763720888686,-2.092267284983253,-1.3406518027412304,1,career-focused
512,0,0,26,0,124536,1,2,0.8486391636758865,-2.3928457877503817,-0.8768654202665181,1,career-focused
513,0,1,20,1,93634,1,0,-1.0099841321637593,-0.39012187117467106,-0.7510041762409152,0,standard
514,0,0,54,1,124725,1,0,0.7477814541916231,-0.4076735316772718,1.7666165616791323,2,fewer-opportunities
515,1,1,37,1,102456,1,0,-1.0471058552467836,1.0111650365456846,-0.4931515180100665,0,standard
516,0,0,40,1,74975,0,0,-1.09753358132815,-0.9665007180877702,1.8740942443430477,2,fewer-opportunities
517,1,1,23,1,153861,1,1,-0.15688626512298542,0.7206167935513956,-1.8090089510287046,0,standard
518,0,0,43,1,119351,1,2,1.5119725887126132,-0.8898135424120776,0.48972105910530067,1,career-focused
519,0,0,36,1,95438,1,2,0.9879268821863522,-1.1545993038172722,0.22952733844087916,1,career-focused
520,0,0,44,1,147967,1,2,1.9337703774203892,-0.7695183578449559,0.41731826471191996,1,career-focused
521,1,1,24,1,116863,1,1,-0.6384164191466872,0.6261846569178903,-1.596110754787409,0,standard
522,0,0,53,1,170622,1,1,1.9239944265100672,-0.36983716571529124,1.151027492320474,1,career-focused
523,1,1,23,1,132426,1,1,-0.4519884453352758,0.6504689572674404,-1.7158058734194401,0,standard
524,1,1,26,1,77519,0,0,-2.467314978305797,0.6134812443967934,-0.337491509784447,0,standard
525,0,0,30,0,169405,1,2,1.5776947350278971,-2.1394205272603823,-0.8638655324695357,1,career-focused
526,1,1,31,1,120030,1,0,-0.9721547918890435,0.9087958873171654,-0.8817133613584611,0,standard
527,0,0,42,1,77933,0,0,-1.001144709246951,-0.903526568523174,1.9652813700029963,2,fewer-opportunities
528,0,1,31,1,109892,1,1,0.09217079605126492,-0.1295185419509728,-0.6134236412237285,0,standard
529,0,0,41,1,69062,0,0,-1.151107062998269,-0.9592045836278885,1.9518294983177706,2,fewer-opportunities
530,0,0,32,0,116348,1,0,-0.24142712027456234,-2.0883231759498395,0.1988774479855885,2,fewer-opportunities
531,1,1,28,1,137188,1,1,-0.24726557889476786,0.7992876177226371,-1.4763893210682528,0,standard
532,0,1,41,1,110199,1,0,-0.1974442923159261,0.22367386794499727,0.2694830554520728,0,standard
533,0,1,26,1,109890,1,1,-0.04701969913612889,-0.26275970295612855,-0.8735374946908523,0,standard
534,0,0,25,0,109751,1,2,0.6172569688340398,-2.467877864146597,-0.864602199766944,1,career-focused
535,0,1,33,1,129651,1,1,0.4198641575071637,-0.011561709978784763,-0.5952901617925297,1,career-focused
536,1,1,75,3,170113,2,1,2.808015761549561,4.3164078424511,1.1253488985581543,3,well-off
537,1,1,37,1,140285,1,1,0.04586509337413396,1.0492451186240934,-1.0216350216492867,0,standard
538,0,0,42,1,198029,2,2,3.33805933821592,-0.636020895931441,-0.5239082071718577,1,career-focused
539,1,1,45,2,120262,0,0,-1.0884769805045638,2.326655738095563,0.9247447777717607,0,standard
540,0,1,23,1,105137,1,1,-0.1959534756016213,-0.35825506382113464,-1.0089441606697174,0,standard
541,0,0,60,2,127371,1,0,1.2127681305128586,0.8278701634813808,2.5268828925905455,3,well-off
542,0,0,31,0,145689,1,0,0.13468678024386732,-2.0189492143770407,0.01927320860242847,1,career-focused
543,0,0,34,1,102617,0,1,-0.311805720264976,-1.1216399873875833,1.0777585142208772,2,fewer-opportunities
544,0,0,61,2,90709,0,0,-0.03487153693774958,0.7115784029026176,3.3578193429670335,2,fewer-opportunities
545,0,0,43,1,107099,1,1,0.7711279971381034,-0.844190745617861,0.9069913546263889,1,career-focused
546,1,1,37,1,116021,1,2,0.2839827797640394,0.8841206474774201,-1.2801274500381188,0,standard
547,0,0,32,0,100426,1,2,0.6837049955890806,-2.3118662470104065,-0.4598839214362411,1,career-focused
548,1,1,24,1,62249,0,0,-2.7332069081324457,0.5102150416328477,-0.3751439355831748,0,standard
549,0,0,35,1,172957,1,1,1.4551544253373496,-0.8418402992809351,0.20443333020148693,1,career-focused
550,1,1,23,1,95003,1,1,-0.9672022960506732,0.5279990493012889,-1.5530842138266476,0,standard
551,0,0,45,1,109698,0,0,-0.48032849322492055,-0.7196321708631037,1.983235200321425,2,fewer-opportunities
552,0,1,34,1,157376,1,0,0.257227705440142,0.19153609727581292,-0.2998222484753589,0,standard
553,0,0,27,0,123191,1,2,0.857954730720941,-2.37060048995273,-0.818992618287089,1,career-focused
554,1,1,67,3,171052,2,0,2.026114951790314,4.192023908368943,1.0690663708881702,3,well-off
555,0,0,22,0,99328,1,0,-0.7540725705743478,-2.4104917859101294,-0.24736175563168916,2,fewer-opportunities
556,1,1,28,1,133799,1,2,0.2782445969717674,0.7024783358657967,-1.8256498504644747,0,standard
557,1,1,29,1,138256,1,2,0.3674380669602185,0.7437111655561245,-1.7930051453494706,0,standard
558,0,0,27,0,115638,1,0,-0.3903648673206126,-2.223881326368993,-0.05815789934916483,2,fewer-opportunities
559,0,0,31,0,82238,0,0,-1.5095978098894245,-2.249557148704601,0.9146683422086804,2,fewer-opportunities
560,0,0,49,1,127543,1,1,1.2195823309024,-0.6174045009919353,1.1302443757424987,1,career-focused
561,0,0,24,0,63987,0,0,-1.955693036156204,-2.49581353996565,0.6298552688303024,2,fewer-opportunities
562,1,1,29,1,114784,1,0,-1.1000432575473695,0.8383340657480118,-0.9629518683307494,0,standard
563,0,0,37,1,217450,1,1,2.12336830582151,-0.6429393766790595,0.1150191109348761,1,career-focused
564,0,0,37,1,173751,2,2,2.8646537496376436,-0.8487073041318054,-0.678465824947705,1,career-focused
565,1,1,23,1,122850,1,0,-1.1559917290372366,0.704849188626428,-1.3101712875173113,0,standard
566,0,1,36,1,104953,1,0,-0.40883053432082633,0.07327127687345192,0.03217101859250603,0,standard
567,0,0,34,1,152371,1,1,1.1439080948569913,-0.9358566349859077,0.2419202993929829,1,career-focused
568,0,0,41,1,139905,1,0,0.5949454448457413,-0.7044057089779119,1.0242926735667701,1,career-focused
569,1,1,31,1,156700,1,1,0.1048598503700338,0.9430830446345243,-1.405157333066301,0,standard
570,1,1,23,1,86488,0,0,-2.427333797137837,0.5628922800556238,-0.5325637988542534,0,standard
571,0,0,38,1,147472,1,0,0.6156248645647796,-0.7595828359722239,0.8353165223466577,1,career-focused
572,1,1,26,1,169991,2,0,0.3472458947665175,0.962022048752563,-1.9785741977066793,0,standard
573,1,1,22,1,62381,0,0,-2.787054808118661,0.45735317637510603,-0.47976691427846896,0,standard
574,0,0,27,0,70926,0,0,-1.7766639312118653,-2.3931643106557305,0.7557568297168489,2,fewer-opportunities
575,1,1,24,1,113004,1,1,-0.6915444486983191,0.6135557555780357,-1.579331157096989,0,standard
576,1,1,27,1,125760,1,0,-1.0045985033594735,0.8209601004978843,-1.1147264296523496,0,standard
577,1,1,33,1,111918,1,2,0.11616515935834235,0.7641055429916992,-1.4703849381065863,0,standard
578,0,1,27,1,120674,1,1,0.12927950886040077,-0.200821234816135,-0.868403677004531,0,standard
579,0,1,27,1,63597,0,0,-1.999419852057379,-0.32485122429139823,0.363272691075449,2,fewer-opportunities
580,0,0,30,0,103069,1,1,0.09225922604720517,-2.2707921590913784,-0.21142867527737372,1,career-focused
581,0,0,49,1,108079,0,0,-0.39128739137181157,-0.6183427915566126,2.19837293145405,2,fewer-opportunities
582,1,1,26,1,101159,1,1,-0.7989529908313742,0.6280858454033553,-1.4237780338699797,0,standard
583,0,0,33,1,88211,0,0,-1.1101376786775332,-1.109713259520366,1.452370263351751,2,fewer-opportunities
584,1,1,52,2,159052,2,1,1.7540231486562212,2.6003276597749525,-0.4827442300988291,3,well-off
585,1,1,20,1,102623,1,2,-0.37362563705055796,0.38727687429615326,-2.106287304199506,0,standard
586,0,0,36,1,115589,1,0,0.12101669868183113,-0.9172164753671632,0.8699002863460501,2,fewer-opportunities
587,0,0,21,0,59127,0,0,-2.106099914244403,-2.5916590673098905,0.4949138573092955,2,fewer-opportunities
588,0,1,47,2,82240,0,0,-0.9245413098717241,1.3361009201492078,1.7823244459247694,2,fewer-opportunities
589,0,0,60,2,129425,1,1,1.8132137468690368,0.7488735558906269,2.1539552602586007,3,well-off
590,1,1,58,2,87058,0,0,-1.1837828744078691,2.5644028628568045,1.7454401270844673,3,well-off
591,1,1,42,2,128462,1,2,0.8559876153193834,2.1250723789461605,-0.6144759787594253,3,well-off
592,1,1,36,1,121403,0,0,-1.5848246495724696,1.023564548732272,-0.008061612297109898,0,standard
593,1,1,20,1,88141,0,0,-2.4880742185093276,0.4883610917698113,-0.6958248578895659,0,standard
594,0,0,40,1,134946,2,2,2.4139112599176014,-0.8957591535703459,-0.3536614610680072,1,career-focused
595,1,1,32,1,94058,0,0,-2.072621970117847,0.827488048822633,-0.097258875042763,0,standard
596,1,1,23,1,99285,1,1,-0.9082506965326407,0.5420122536384896,-1.5717030884859837,0,standard
597,0,0,36,1,108432,0,0,-0.7482512302491898,-0.9635975706105632,1.520519397048829,2,fewer-opportunities
598,0,0,31,0,111369,1,0,-0.3378071234130399,-2.131264294445403,0.1685024889173322,2,fewer-opportunities
599,0,0,32,0,122612,1,2,0.989146421770087,-2.2392607002039764,-0.55635247659552,1,career-focused
600,1,1,45,2,134350,1,0,-0.1237878614148592,2.3957191124751462,0.2439884834482765,3,well-off
601,1,1,30,1,108838,1,2,-0.00973591603436455,0.6740852150216339,-1.6130660966835528,0,standard
602,1,1,34,1,90852,0,0,-2.061094765348454,0.8702899911162099,0.020730385927822937,0,standard
603,1,1,28,1,151580,2,2,1.293776373002176,0.7836273626548339,-2.5224639458428233,1,career-focused
604,1,1,23,1,115681,1,1,-0.6825219656364097,0.5956695395592607,-1.6429957248508777,0,standard
605,0,0,22,0,131699,1,1,0.2637564279836501,-2.390273466856579,-0.7521129337476358,1,career-focused
606,0,0,74,2,192481,2,1,3.8417165411900562,1.3512457439150418,1.9886207942651357,3,well-off
607,1,1,50,2,155122,1,2,1.4456847004805609,2.4254948515417736,-0.31420217799927447,3,well-off
608,0,0,33,1,106015,1,2,1.0500458896095655,-1.1999259532181759,0.0274631879856889,1,career-focused
609,0,0,45,1,108378,1,0,0.2722339921950397,-0.7009927694932326,1.369475547929527,2,fewer-opportunities
610,1,1,22,1,105257,1,1,-0.8538649438743002,0.5349092016297745,-1.6496948846384039,0,standard
611,1,1,48,2,118788,0,0,-1.0252722115586388,2.401772718902711,1.087227513928974,0,standard
612,1,1,29,1,162955,1,2,0.7074767303175015,0.8245407157486792,-1.900400658009663,0,standard
613,1,1,22,1,119511,1,2,-0.08545820791980421,0.49583811783954573,-2.075670221511195,0,standard
614,1,1,22,1,102000,1,0,-1.4708726280072635,0.6099688907670832,-1.271536400784931,0,standard
615,0,0,48,1,254449,2,1,3.7096386604046963,-0.20578167731033783,-0.09308855402612752,1,career-focused
616,0,0,27,0,208446,2,2,2.802421636569128,-2.0686371358754445,-1.809195305156341,1,career-focused
617,0,0,37,1,124805,1,0,0.2757287726185114,-0.8604094188107124,0.8818520385176208,2,fewer-opportunities
618,1,1,21,1,139379,1,0,-0.9840971308223355,0.7056478818733753,-1.4860912507500024,0,standard
619,0,1,49,2,78296,0,0,-0.9231743761075407,1.3764876955112448,1.9035226582028262,2,fewer-opportunities
620,0,0,27,0,125598,1,1,0.3189250614572296,-2.2770048855034397,-0.4654621834925793,1,career-focused
621,0,0,32,0,100215,1,2,0.6808000942583228,-2.3125567622171204,-0.4589664570380347,1,career-focused
622,0,1,38,1,130951,1,2,1.149092186557594,0.040208769993551885,-0.70481672224482,1,career-focused
623,1,1,22,1,102480,1,2,-0.3199291774180788,0.44010274113079645,-2.0016164956066747,0,standard
624,0,0,65,2,136812,1,1,2.0540757886329533,0.9062827491307726,2.3819578597884994,3,well-off
625,0,0,35,1,106919,1,1,0.5459891453345862,-1.0579551960628262,0.49157794597758286,1,career-focused
626,0,0,41,1,131020,1,2,1.6169580851858893,-0.9049196070069786,0.3349332142388806,1,career-focused
627,0,0,29,0,119429,1,1,0.2896597418520476,-2.2438996093591217,-0.3345892873945733,1,career-focused
628,0,0,36,1,154521,1,1,1.2291729845910229,-0.8755267332271169,0.336620748435637,1,career-focused
629,0,0,64,2,117842,0,0,0.42217452285646023,0.8803141918541607,3.39591390832097,3,well-off
630,1,1,28,1,124566,1,2,0.15113107096756503,0.6722625685502026,-1.7855031737410625,0,standard
631,0,0,44,1,110009,1,2,1.411191018591459,-0.893739098207278,0.5823661965940038,1,career-focused
632,0,0,23,0,101210,1,1,-0.1281623385428835,-2.4634043547673286,-0.5675169923306324,1,career-focused
633,1,1,19,1,101258,1,0,-1.5645857445785878,0.527599863997479,-1.4243835866747252,0,standard
634,1,1,25,1,79045,0,0,-2.4741386631666464,0.5918282842883132,-0.39615133098698185,0,standard
635,0,0,47,1,110866,1,0,0.3621522309802379,-0.6395567343701322,1.4627063146660495,2,fewer-opportunities
636,1,1,28,1,129640,1,2,0.2209863759546031,0.6888676593505193,-1.8075658010230502,0,standard
637,0,0,21,0,227021,1,1,1.5482508721263921,-2.104971145785219,-1.2186139430742011,1,career-focused
638,1,1,34,1,108549,1,1,-0.4745518708062282,0.8654456258976472,-1.0397149489703126,0,standard
639,0,0,26,0,122693,1,0,-0.32106912347170025,-2.227440169994432,-0.14085876632271116,2,fewer-opportunities
640,1,1,27,1,35832,0,0,-3.01340002493577,0.5037039617714305,-0.10420473267495235,0,standard
641,0,0,38,1,81870,0,0,-1.0582731983763796,-0.9972300983075651,1.7400645750076111,2,fewer-opportunities
642,0,0,40,1,179790,2,2,3.031292280185385,-0.7490034003481537,-0.5486509088081454,1,career-focused
643,0,1,33,1,107158,1,1,0.11019616872642905,-0.08517194004806423,-0.4974867176747229,0,standard
644,0,1,32,1,136638,2,1,1.2589590524921916,0.007616122831078175,-1.297194593132166,1,career-focused
645,0,0,27,0,158147,1,2,1.3392046402847768,-2.2562040465124715,-0.970987336314122,1,career-focused
646,0,1,32,1,132587,1,2,1.0046199446564825,-0.11431882172125964,-1.0240773922348538,1,career-focused
647,1,1,26,1,128140,1,2,0.14467023439589163,0.6306649371384776,-1.9050925621928805,0,standard
648,0,0,38,1,117405,1,1,0.7738508807064031,-0.9436981115954913,0.602056538994754,1,career-focused
649,0,0,40,1,68475,0,0,-1.187021063081352,-0.987772513555263,1.9023573656148098,2,fewer-opportunities
650,0,0,50,1,201656,2,2,3.6106540899584045,-0.41097584872086845,-0.12348294914209199,1,career-focused
651,0,0,37,1,86967,0,0,-1.0159338374925087,-1.0071966612445968,1.6658774297956203,2,fewer-opportunities
652,0,0,45,1,118006,1,1,0.9769531757510261,-0.7552028264884802,0.9636148570572242,1,career-focused
653,0,0,42,1,223630,2,2,3.69051611057957,-0.5522394750447818,-0.6352257714300701,1,career-focused
654,0,0,35,1,110442,1,0,0.022323788322655472,-0.9607073879609634,0.8402558202583561,2,fewer-opportunities
655,0,0,22,0,115691,1,2,0.6155369835050074,-2.528379485175618,-1.0465038743241093,1,career-focused
656,0,0,41,1,80232,0,0,-0.9973262674316123,-0.9226498212629816,1.9032604114553733,2,fewer-opportunities
657,0,0,37,1,187647,1,1,1.7130613183306358,-0.7404721951894733,0.24460769605215685,1,career-focused
658,1,1,28,1,138952,1,1,-0.2229800530774374,0.8050604557541229,-1.4840594973641588,0,standard
659,0,0,41,1,162772,1,2,2.054097549897839,-0.8010085224402351,0.19687004091257457,1,career-focused
660,0,1,23,1,111862,1,1,-0.1033683502492699,-0.3362469369720747,-1.0381856207547326,0,standard
661,0,1,23,1,90051,1,1,-0.4036470370983608,-0.40762526480922645,-0.9433476302842092,0,standard
662,0,0,50,1,121400,1,1,1.1628423691087062,-0.6108610608332112,1.2089797093929917,1,career-focused
663,0,0,35,1,137000,2,2,2.3030263435739897,-1.022271882039938,-0.6227151572020145,1,career-focused
664,1,1,50,2,105031,0,0,-1.1590038406320204,2.41004562827667,1.2510943429823846,0,standard
665,0,0,27,0,172153,2,2,2.3027648403739027,-2.18740902401417,-1.6513870804923316,1,career-focused
666,0,0,34,1,170184,1,1,1.3891450967754204,-0.877562097653223,0.16446630259084485,1,career-focused
667,1,1,27,1,123279,1,1,-0.4665876146572602,0.7271223248386566,-1.4679350996816116,0,standard
668,0,0,43,1,140795,1,0,0.662863530424537,-0.6481992629558965,1.1244718199636425,1,career-focused
669,0,0,47,1,144456,1,0,0.8245960020710162,-0.5296306405619653,1.31665120027859,1,career-focused
670,0,0,27,0,104773,0,0,-1.310681962765614,-2.282397162780618,0.6085842349960288,2,fewer-opportunities
671,0,0,31,0,153353,1,1,0.8123669770055015,-2.0795866261873894,-0.37804767147329893,1,career-focused
672,0,0,42,1,223018,2,1,3.1099229478677177,-0.4685238014441626,-0.2685682038479528,1,career-focused
673,0,1,24,1,129177,1,2,0.7350126980740664,-0.33865371822160956,-1.425446203697846,1,career-focused
674,0,0,41,1,114475,0,1,0.04627512587130791,-0.8963052251147927,1.390369454413159,2,fewer-opportunities
675,1,1,26,1,161323,2,1,0.8000784681445674,0.8479367963922001,-2.3048807244577265,0,standard
676,0,0,33,1,135765,1,2,1.4596232099415292,-1.1025665816554202,-0.10189494398891438,1,career-focused
677,0,1,24,1,158421,1,0,-0.006711382110167249,-0.07151328420443712,-0.8246111883656184,0,standard
678,0,0,64,2,103941,0,0,0.23079521764857375,0.8348220028089888,3.456357854290011,3,well-off
679,1,1,26,1,101783,1,2,-0.21819462046090046,0.5444094428097532,-1.790487779522137,0,standard
680,1,1,56,2,126531,1,1,0.6468916670814194,2.5775284387033333,0.4862599678285735,3,well-off
681,0,0,37,1,111394,1,1,0.6632630189264941,-0.990016536694509,0.5761688939499527,1,career-focused
682,0,1,33,1,103577,1,2,0.6330630220550236,-0.18260955801717532,-0.845912397950302,1,career-focused
683,0,1,47,2,149545,1,1,1.3449700454109403,1.493602897938551,0.5061749694805461,3,well-off
684,0,0,31,0,171857,0,0,-0.27578571339092883,-1.9562714505505638,0.5249894706311352,2,fewer-opportunities
685,0,0,34,1,149782,1,1,1.1082645425094466,-0.944329354749806,0.25317771800415095,1,career-focused
686,0,0,27,0,112470,1,1,0.13818788292553152,-2.319967367179939,-0.4083793748686266,1,career-focused
687,0,0,30,0,133907,1,2,1.0889829462163327,-2.255590711184238,-0.709514104945688,1,career-focused
688,0,0,35,1,127849,1,1,0.8341388365798971,-0.9894600146574992,0.40057069548250895,1,career-focused
689,0,0,31,0,160279,1,2,1.479886902761926,-2.142639204929278,-0.7721596002415556,1,career-focused
690,0,1,25,1,92366,1,2,0.25605703006388003,-0.4324738816624348,-1.2133611157146762,1,career-focused
691,1,1,25,1,104794,0,0,-2.1196443296800003,0.6760940475948476,-0.5081124247756897,0,standard
692,0,0,29,0,133436,1,1,0.4824983813777557,-2.1980605264186335,-0.39549413964896885,1,career-focused
693,0,0,44,1,110374,0,0,-0.49885438723811226,-0.7440668273019484,1.9282713257467357,2,fewer-opportunities
694,0,0,28,0,104263,1,1,0.05303220384897472,-2.320178540228124,-0.3206694131712234,1,career-focused
695,0,0,50,1,138752,1,0,0.8295650713529342,-0.46835668972827793,1.4975267061249653,1,career-focused
696,0,0,29,0,102723,1,0,-0.5125044256807333,-2.2128529013360145,0.10204776845642687,2,fewer-opportunities
697,1,1,38,1,46297,0,0,-2.563166666042343,0.8310677073161975,0.4225612516641979,0,standard
698,0,0,24,0,96425,1,1,-0.1662063003026007,-2.4524167456478576,-0.4946864769396861,1,career-focused
699,0,0,40,1,158197,2,1,2.1618472936790813,-0.7339498099326834,-0.09076433393328347,1,career-focused
700,1,1,29,1,98008,0,0,-2.1017388921682447,0.7604739857966407,-0.27050768631826594,0,standard
701,0,0,46,1,157473,1,0,0.9759724176449428,-0.5136783388678361,1.2080265288400827,1,career-focused
702,1,1,47,2,149306,1,0,0.13778113467786574,2.4979577238888164,0.28300623541305586,3,well-off
703,0,0,41,1,139236,1,1,1.1579026899997704,-0.7923135625775862,0.6632051149614417,1,career-focused
704,1,1,32,1,125890,1,2,0.2806893510975469,0.7831831623275907,-1.5831621142857908,0,standard
705,1,1,35,1,173124,1,1,0.4423044342651468,1.1034196555748572,-1.2684736784115842,0,standard
706,0,0,24,0,164621,1,1,0.7726688236422257,-2.2292396127707588,-0.7912144489780069,1,career-focused
707,1,1,25,1,124539,1,1,-0.5049059947330734,0.6779519342405043,-1.5774628169606821,0,standard
708,1,1,25,1,107614,1,1,-0.7379176299135266,0.6225634514270709,-1.503869997341517,0,standard
709,0,0,37,1,88849,0,0,-0.9900237696987354,-1.001037658310778,1.6576941691443192,2,fewer-opportunities
710,0,0,32,0,148566,2,2,2.1171983806264834,-2.131364845052505,-1.2887041858437318,1,career-focused
711,1,1,35,1,106515,1,2,0.09744559529515315,0.7997176184172633,-1.3428427421461449,0,standard
712,0,0,46,1,150465,2,1,2.2223940450005744,-0.599371889782462,0.2550027956371598,1,career-focused
713,0,0,25,0,60868,0,0,-1.970800667977331,-2.479373806038665,0.6954417288306709,2,fewer-opportunities
714,0,0,27,0,255198,2,2,3.446070674557698,-1.9156372925375633,-2.0124810660328674,1,career-focused
715,0,0,63,2,183178,1,1,2.636745462704822,1.0047255287413484,2.0763014735734133,3,well-off
716,0,0,40,1,121448,1,2,1.4573448507101108,-0.9628917034382644,0.32452941147850173,1,career-focused
717,0,0,32,0,129975,2,2,1.8612504155074403,-2.1922054526734525,-1.207867310833989,1,career-focused
718,0,0,31,0,132950,1,2,1.103640227556809,-2.232075650826372,-0.6533283938975578,1,career-focused
719,0,1,31,1,169314,1,1,0.9102515869341536,0.06494493962892871,-0.8718007477176739,1,career-focused
720,0,0,34,1,147958,2,1,1.8538883062673124,-0.9273393356746452,-0.35839045544605974,1,career-focused
721,1,1,24,1,139896,1,2,0.25085348639417215,0.6158435873444492,-2.060258698067092,0,standard
722,1,1,24,1,68028,0,0,-2.6536456532014063,0.5291273040954079,-0.40027202448002297,0,standard
723,1,1,66,3,133328,0,0,-0.06254610554763174,3.996003605192525,2.4200708006346794,3,well-off
724,1,1,21,1,108518,1,2,-0.26463478263732143,0.43321567966067426,-2.0798952711443164,0,standard
725,1,1,41,2,112700,0,0,-1.3039157085078494,2.1953207658372182,0.749527618392374,0,standard
726,0,1,47,2,110190,0,0,-0.539745138332955,1.4275696406594272,1.6607930244561926,3,well-off
727,1,1,25,1,105104,1,1,-0.7724735651751478,0.6143492657927007,-1.4929560843581136,0,standard
728,1,1,59,2,184753,1,1,1.5319494684487527,2.8480055890839355,0.38917419822592375,3,well-off
729,0,1,36,1,162521,1,2,1.5280608175494048,0.09023039795227772,-0.9461375481003689,1,career-focused
730,0,0,33,1,156794,1,1,1.1769682922482991,-0.9480289194837223,0.17066382244824865,1,career-focused
731,0,0,21,0,65827,0,0,-2.0138589715141793,-2.5697327550587823,0.46578110153686386,2,fewer-opportunities
732,1,1,44,2,88490,0,0,-1.5537243834297405,2.196032278682994,1.0108704045857075,0,standard
733,1,1,28,1,154919,1,2,0.5690100761452488,0.771595308215558,-1.9174832537351847,0,standard
734,1,1,37,1,129058,1,0,-0.6808680106931401,1.0982223139343377,-0.6088216029441302,0,standard
735,1,1,29,1,77532,0,0,-2.3836382269957164,0.6934645574901201,-0.18147450613971206,0,standard
736,1,1,23,1,235417,2,2,2.308822952077353,0.924756364757237,-3.1471242338181407,1,career-focused
737,0,0,35,1,113468,0,0,-0.7067516749633105,-0.9737637611665974,1.4465974903595424,2,fewer-opportunities
